0.80734571025922 1.0 
0.80734571025922 1.0 
0.86867382321458 2.0 
0.86867382321458 2.0 
0.9107032060251004 3.0 
0.9107032060251004 3.0 
0.92803480769128 4.0 
0.92803480769128 4.0 
0.9403323833036368 5.0 
0.9403323833036368 5.0 
0.953906102777135 6.0 
0.953906102777135 6.0 
0.9607616052528882 7.0 
0.9607616052528882 7.0 
0.9648496225821122 8.0 
0.9648496225821122 8.0 
0.971589469589657 9.0 
0.971589469589657 9.0 
0.9772621274672169 10.0 
0.9772621274672169 10.0 
0.980955009208964 11.0 
0.980955009208964 11.0 
0.983153385322989 12.0 
0.983153385322989 12.0 
0.9836526783378688 13.0 
0.9836526783378688 13.0 
0.9850489786103237 14.0 
0.9850489786103237 14.0 
0.9866313312730931 15.0 
0.9866313312730931 15.0 
0.9871663976782972 16.0 
0.9871663976782972 16.0 
0.9874552374700101 17.0 
0.9874552374700101 17.0 
0.9880671028889243 18.0 
0.9880671028889243 18.0 
0.9891896499791132 19.0 
0.9891896499791132 19.0 
0.9899910012756219 20.0 
0.9899910012756219 20.0 
0.9910497482562728 21.0 
0.9910497482562728 21.0 
0.9921735371987113 22.0 
0.9921735371987113 22.0 
0.9938391001729182 23.0 
0.9938391001729182 23.0 
0.994662008433364 24.0 
0.994662008433364 24.0 
0.9954756398826826 25.0 
0.9954756398826826 25.0 
0.9960091605466218 26.0 
0.9960091605466218 26.0 
0.9964487425310938 27.0 
0.9964487425310938 27.0 
0.9966516977022596 28.0 
0.9966516977022596 28.0 
0.9971249656116145 29.0 
0.9971249656116145 29.0 
0.9975083667414673 30.0 
0.9975083667414673 30.0 
0.9977300389411666 31.0 
0.9977300389411666 31.0 
0.998024515169343 32.0 
0.998024515169343 32.0 
0.9982301405273618 33.0 
0.9982301405273618 33.0 
0.9984242353940367 34.0 
0.9984242353940367 34.0 
0.9985991595966881 37.0 
0.9985991595966881 37.0 
0.9989246862878236 38.0 
0.9989246862878236 38.0 
0.9990369296947613 39.0 
0.9990369296947613 39.0 
0.9991858144840097 40.0 
0.9991858144840097 40.0 
0.9992349248107214 41.0 
0.9992349248107214 41.0 
0.9992657740589638 42.0 
0.9992657740589638 42.0 
0.9993515546497809 43.0 
0.9993515546497809 43.0 
0.9994389117637082 44.0 
0.9994389117637082 44.0 
0.9996119354209857 45.0 
0.9996119354209857 45.0 
0.9997042775762313 46.0 
0.9997042775762313 46.0 
0.999804474655653 47.0 
0.999804474655653 47.0 
0.9998809012059082 48.0 
0.9998809012059082 48.0 
0.9999485869973515 49.0 
0.9999485869973515 49.0 
1.0 50.0 
1.0 50.0 
